XL,A,C,G,S,U,P,loss,nt,label,mass,round_4digits,1+,round_1+,simp_label
S,0,0,1,6,0,9,_H2S,8.0,SGSSSSSS+9P-H2S,2663.053855,2663.0539,2664.0616800000003,2664.0617,XGSSSSSS+9P
S,0,3,4,0,0,9,_H2S_H2O,8.0,SCCCGGGG+9P-H2S-H2O,2663.294696,2663.2947,2664.302521,2664.3025,XCCCGGGG+9P
S,5,1,1,0,0,9,_H2S_H2O,8.0,SAAAAACG+9P-H2S-H2O,2663.332417,2663.3324,2664.340242,2664.3402,XAAAAACG+9P
S,0,1,6,0,0,8,_H2S_H2O,8.0,SCGGGGGG+8P-H2S-H2O,2663.340659,2663.3407,2664.348484,2664.3485,XCGGGGGG+8P
S,1,2,3,1,0,9,_H2S_H2O,8.0,SACCGGGS+9P-H2S-H2O,2664.260954,2664.261,2665.268779,2665.2688,XACCGGGS+9P
S,0,2,4,0,1,9,_H2S_H2O,8.0,SCCGGGGU+9P-H2S-H2O,2664.278712,2664.2787,2665.286537,2665.2865,XCCGGGGU+9P
S,6,0,0,1,0,9,_H2S_H2O,8.0,SAAAAAAS+9P-H2S-H2O,2664.298675,2664.2987,2665.3065,2665.3065,XAAAAAAS+9P
S,1,0,5,1,0,8,_H2S_H2O,8.0,SAGGGGGS+8P-H2S-H2O,2664.306917,2664.3069,2665.314742,2665.3147,XAGGGGGS+8P
S,5,0,1,0,1,9,_H2S_H2O,8.0,SAAAAAGU+9P-H2S-H2O,2664.316433,2664.3164,2665.324258,2665.3243,XAAAAAGU+9P
S,0,0,6,0,1,8,_H2S_H2O,8.0,SGGGGGGU+8P-H2S-H2O,2664.324675,2664.3247,2665.3325,2665.3325,XGGGGGGU+8P
S,2,1,2,2,0,9,_H2S_H2O,8.0,SAACGGSS+9P-H2S-H2O,2665.227212,2665.2272,2666.235037,2666.235,XAACGGSS+9P
S,1,1,3,1,1,9,_H2S_H2O,8.0,SACGGGSU+9P-H2S-H2O,2665.24497,2665.245,2666.2527950000003,2666.2528,XACGGGSU+9P
S,0,1,4,0,2,9,_H2S_H2O,8.0,SCGGGGUU+9P-H2S-H2O,2665.262728,2665.2627,2666.2705530000003,2666.2706,XCGGGGUU+9P
S,1,3,3,0,0,9,_H2S,8.0,SACCCGGG+9P-H2S,2665.310346,2665.3103,2666.3181710000003,2666.3182,XACCCGGG+9P
S,0,7,0,1,0,8,_H2S_H2O,9.0,SCCCCCCCS+8P-H2S-H2O,2665.339901,2665.3399,2666.347726,2666.3477,XCCCCCCCS+8P
S,6,1,0,0,0,9,_H2S,8.0,SAAAAAAC+9P-H2S,2665.348067,2665.3481,2666.355892,2666.3559,XAAAAAAC+9P
S,1,1,5,0,0,8,_H2S,8.0,SACGGGGG+8P-H2S,2665.356309,2665.3563,2666.364134,2666.3641,XACGGGGG+8P
S,3,0,1,3,0,9,_H2S_H2O,8.0,SAAAGSSS+9P-H2S-H2O,2666.19347,2666.1935,2667.2012950000003,2667.2013,XAAAGSSS+9P
S,2,0,2,2,1,9,_H2S_H2O,8.0,SAAGGSSU+9P-H2S-H2O,2666.211228,2666.2112,2667.2190530000003,2667.2191,XAAGGSSU+9P
S,1,0,3,1,2,9,_H2S_H2O,8.0,SAGGGSUU+9P-H2S-H2O,2666.228986,2666.229,2667.236811,2667.2368,XAGGGSUU+9P
S,0,0,4,0,3,9,_H2S_H2O,8.0,SGGGGUUU+9P-H2S-H2O,2666.246744,2666.2467,2667.254569,2667.2546,XGGGGUUU+9P
S,2,2,2,1,0,9,_H2S,8.0,SAACCGGS+9P-H2S,2666.276604,2666.2766,2667.2844290000003,2667.2844,XAACCGGS+9P
S,1,2,3,0,1,9,_H2S,8.0,SACCGGGU+9P-H2S,2666.294362,2666.2944,2667.3021870000002,2667.3022,XACCGGGU+9P
S,2,0,4,1,0,8,_H2S,8.0,SAAGGGGS+8P-H2S,2666.322567,2666.3226,2667.3303920000003,2667.3304,XAAGGGGS+8P
S,0,6,0,1,1,8,_H2S_H2O,9.0,SCCCCCCSU+8P-H2S-H2O,2666.323917,2666.3239,2667.3317420000003,2667.3317,XCCCCCCSU+8P
S,6,0,0,0,1,9,_H2S,8.0,SAAAAAAU+9P-H2S,2666.332083,2666.3321,2667.339908,2667.3399,XAAAAAAU+9P
S,1,0,5,0,1,8,_H2S,8.0,SAGGGGGU+8P-H2S,2666.340325,2666.3403,2667.3481500000003,2667.3482,XAGGGGGU+8P
S,0,8,0,0,0,8,_H2S,9.0,SCCCCCCCC+8P-H2S,2666.389293,2666.3893,2667.3971180000003,2667.3971,XCCCCCCCC+8P
S,3,1,1,2,0,9,_H2S,8.0,SAAACGSS+9P-H2S,2667.242862,2667.2429,2668.250687,2668.2507,XAAACGSS+9P
S,2,1,2,1,1,9,_H2S,8.0,SAACGGSU+9P-H2S,2667.26062,2667.2606,2668.268445,2668.2684,XAACGGSU+9P
S,1,1,3,0,2,9,_H2S,8.0,SACGGGUU+9P-H2S,2667.278378,2667.2784,2668.286203,2668.2862,XACGGGUU+9P
S,0,5,0,1,2,8,_H2S_H2O,9.0,SCCCCCSUU+8P-H2S-H2O,2667.307933,2667.3079,2668.315758,2668.3158,XCCCCCSUU+8P
S,0,7,0,0,1,8,_H2S,9.0,SCCCCCCCU+8P-H2S,2667.373309,2667.3733,2668.381134,2668.3811,XCCCCCCCU+8P
S,0,0,2,5,0,9,_H2S_H2O,8.0,SGGSSSSS+9P-H2S-H2O,2668.088265,2668.0883,2669.09609,2669.0961,XGGSSSSS+9P
S,4,0,0,3,0,9,_H2S,8.0,SAAAASSS+9P-H2S,2668.20912,2668.2091,2669.216945,2669.2169,XAAAASSS+9P
S,3,0,1,2,1,9,_H2S,8.0,SAAAGSSU+9P-H2S,2668.226878,2668.2269,2669.234703,2669.2347,XAAAGSSU+9P
S,2,0,2,1,2,9,_H2S,8.0,SAAGGSUU+9P-H2S,2668.244636,2668.2446,2669.252461,2669.2525,XAAGGSUU+9P
S,1,0,3,0,3,9,_H2S,8.0,SAGGGUUU+9P-H2S,2668.262394,2668.2624,2669.270219,2669.2702,XAGGGUUU+9P
S,0,4,0,1,3,8,_H2S_H2O,9.0,SCCCCSUUU+8P-H2S-H2O,2668.291949,2668.2919,2669.299774,2669.2998,XCCCCSUUU+8P
S,0,6,0,0,2,8,_H2S,9.0,SCCCCCCUU+8P-H2S,2668.357325,2668.3573,2669.36515,2669.3652,XCCCCCCUU+8P
S,0,1,2,4,0,9,_H2S,8.0,SCGGSSSS+9P-H2S,2669.137657,2669.1377,2670.1454820000004,2670.1455,XCGGSSSS+9P
S,0,3,0,1,4,8,_H2S_H2O,9.0,SCCCSUUUU+8P-H2S-H2O,2669.275965,2669.276,2670.28379,2670.2838,XCCCSUUUU+8P
S,0,5,0,0,3,8,_H2S,9.0,SCCCCCUUU+8P-H2S,2669.341341,2669.3413,2670.349166,2670.3492,XCCCCCUUU+8P
S,1,0,1,5,0,9,_H2S,8.0,SAGSSSSS+9P-H2S,2670.103915,2670.1039,2671.1117400000003,2671.1117,XAGSSSSS+9P
S,0,0,2,4,1,9,_H2S,8.0,SGGSSSSU+9P-H2S,2670.121673,2670.1217,2671.1294980000002,2671.1295,XGGSSSSU+9P
S,0,2,0,1,5,8,_H2S_H2O,9.0,SCCSUUUUU+8P-H2S-H2O,2670.259981,2670.26,2671.2678060000003,2671.2678,XCCSUUUUU+8P
S,0,4,0,0,4,8,_H2S,9.0,SCCCCUUUU+8P-H2S,2670.325357,2670.3254,2671.3331820000003,2671.3332,XCCCCUUUU+8P
S,0,1,0,1,6,8,_H2S_H2O,9.0,SCSUUUUUU+8P-H2S-H2O,2671.243997,2671.244,2672.251822,2672.2518,XCSUUUUUU+8P
S,0,3,0,0,5,8,_H2S,9.0,SCCCUUUUU+8P-H2S,2671.309373,2671.3094,2672.317198,2672.3172,XCCCUUUUU+8P
S,2,2,3,0,0,9,_H2S_H2O,8.0,SAACCGGG+9P-H2S-H2O,2671.311014,2671.311,2672.318839,2672.3188,XAACCGGG+9P
S,7,0,0,0,0,9,_H2S_H2O,8.0,SAAAAAAA+9P-H2S-H2O,2671.348735,2671.3487,2672.35656,2672.3566,XAAAAAAA+9P
S,2,0,5,0,0,8,_H2S_H2O,8.0,SAAGGGGG+8P-H2S-H2O,2671.356977,2671.357,2672.364802,2672.3648,XAAGGGGG+8P
S,0,0,0,1,7,8,_H2S_H2O,9.0,SSUUUUUUU+8P-H2S-H2O,2672.228013,2672.228,2673.235838,2673.2358,XSUUUUUUU+8P
S,3,1,2,1,0,9,_H2S_H2O,8.0,SAAACGGS+9P-H2S-H2O,2672.277272,2672.2773,2673.285097,2673.2851,XAAACGGS+9P
S,0,2,0,0,6,8,_H2S,9.0,SCCUUUUUU+8P-H2S,2672.293389,2672.2934,2673.301214,2673.3012,XCCUUUUUU+8P
S,2,1,3,0,1,9,_H2S_H2O,8.0,SAACGGGU+9P-H2S-H2O,2672.29503,2672.295,2673.3028550000004,2673.3029,XAACGGGU+9P
S,1,7,0,0,0,8,_H2S_H2O,9.0,SACCCCCCC+8P-H2S-H2O,2672.389961,2672.39,2673.397786,2673.3978,XACCCCCCC+8P
S,4,0,1,2,0,9,_H2S_H2O,8.0,SAAAAGSS+9P-H2S-H2O,2673.24353,2673.2435,2674.2513550000003,2674.2514,XAAAAGSS+9P
S,3,0,2,1,1,9,_H2S_H2O,8.0,SAAAGGSU+9P-H2S-H2O,2673.261288,2673.2613,2674.2691130000003,2674.2691,XAAAGGSU+9P
S,0,1,0,0,7,8,_H2S,9.0,SCUUUUUUU+8P-H2S,2673.277405,2673.2774,2674.28523,2674.2852,XCUUUUUUU+8P
S,2,0,3,0,2,9,_H2S_H2O,8.0,SAAGGGUU+9P-H2S-H2O,2673.279046,2673.279,2674.2868710000002,2674.2869,XAAGGGUU+9P
S,3,2,2,0,0,9,_H2S,8.0,SAAACCGG+9P-H2S,2673.326664,2673.3267,2674.3344890000003,2674.3345,XAAACCGG+9P
S,3,0,4,0,0,8,_H2S,8.0,SAAAGGGG+8P-H2S,2673.372627,2673.3726,2674.3804520000003,2674.3805,XAAAGGGG+8P
S,1,6,0,0,1,8,_H2S_H2O,9.0,SACCCCCCU+8P-H2S-H2O,2673.373977,2673.374,2674.3818020000003,2674.3818,XACCCCCCU+8P
S,0,1,3,3,0,9,_H2S_H2O,8.0,SCGGGSSS+9P-H2S-H2O,2674.172067,2674.1721,2675.179892,2675.1799,XCGGGSSS+9P
S,0,0,0,0,8,8,_H2S,9.0,SUUUUUUUU+8P-H2S,2674.261421,2674.2614,2675.2692460000003,2675.2692,XUUUUUUUU+8P
S,4,1,1,1,0,9,_H2S,8.0,SAAAACGS+9P-H2S,2674.292922,2674.2929,2675.3007470000002,2675.3007,XAAAACGS+9P
S,3,1,2,0,1,9,_H2S,8.0,SAAACGGU+9P-H2S,2674.31068,2674.3107,2675.318505,2675.3185,XAAACGGU+9P
S,1,5,0,0,2,8,_H2S_H2O,9.0,SACCCCCUU+8P-H2S-H2O,2674.357993,2674.358,2675.365818,2675.3658,XACCCCCUU+8P
S,1,0,2,4,0,9,_H2S_H2O,8.0,SAGGSSSS+9P-H2S-H2O,2675.138325,2675.1383,2676.14615,2676.1462,XAGGSSSS+9P
S,0,0,3,3,1,9,_H2S_H2O,8.0,SGGGSSSU+9P-H2S-H2O,2675.156083,2675.1561,2676.163908,2676.1639,XGGGSSSU+9P
S,0,2,3,2,0,9,_H2S,8.0,SCCGGGSS+9P-H2S,2675.221459,2675.2215,2676.229284,2676.2293,XCCGGGSS+9P
S,5,0,0,2,0,9,_H2S,8.0,SAAAAASS+9P-H2S,2675.25918,2675.2592,2676.267005,2676.267,XAAAAASS+9P
S,0,0,5,2,0,8,_H2S,8.0,SGGGGGSS+8P-H2S,2675.267422,2675.2674,2676.275247,2676.2752,XGGGGGSS+8P
S,4,0,1,1,1,9,_H2S,8.0,SAAAAGSU+9P-H2S,2675.276938,2675.2769,2676.284763,2676.2848,XAAAAGSU+9P
S,3,0,2,0,2,9,_H2S,8.0,SAAAGGUU+9P-H2S,2675.294696,2675.2947,2676.302521,2676.3025,XAAAGGUU+9P
S,1,4,0,0,3,8,_H2S_H2O,9.0,SACCCCUUU+8P-H2S-H2O,2675.342009,2675.342,2676.349834,2676.3498,XACCCCUUU+8P
S,1,1,2,3,0,9,_H2S,8.0,SACGGSSS+9P-H2S,2676.187717,2676.1877,2677.195542,2677.1955,XACGGSSS+9P
S,0,1,3,2,1,9,_H2S,8.0,SCGGGSSU+9P-H2S,2676.205475,2676.2055,2677.2133000000003,2677.2133,XCGGGSSU+9P
S,1,3,0,0,4,8,_H2S_H2O,9.0,SACCCUUUU+8P-H2S-H2O,2676.326025,2676.326,2677.33385,2677.3338,XACCCUUUU+8P
S,2,0,1,4,0,9,_H2S,8.0,SAAGSSSS+9P-H2S,2677.153975,2677.154,2678.1618000000003,2678.1618,XAAGSSSS+9P
S,1,0,2,3,1,9,_H2S,8.0,SAGGSSSU+9P-H2S,2677.171733,2677.1717,2678.1795580000003,2678.1796,XAGGSSSU+9P
S,0,0,3,2,2,9,_H2S,8.0,SGGGSSUU+9P-H2S,2677.189491,2677.1895,2678.1973160000002,2678.1973,XGGGSSUU+9P
S,1,2,0,0,5,8,_H2S_H2O,9.0,SACCUUUUU+8P-H2S-H2O,2677.310041,2677.31,2678.3178660000003,2678.3179,XACCUUUUU+8P
S,1,1,0,0,6,8,_H2S_H2O,9.0,SACUUUUUU+8P-H2S-H2O,2678.294057,2678.2941,2679.301882,2679.3019,XACUUUUUU+8P
S,1,0,0,0,7,8,_H2S_H2O,9.0,SAUUUUUUU+8P-H2S-H2O,2679.278073,2679.2781,2680.285898,2680.2859,XAUUUUUUU+8P
S,4,1,2,0,0,9,_H2S_H2O,8.0,SAAAACGG+9P-H2S-H2O,2679.327332,2679.3273,2680.335157,2680.3352,XAAAACGG+9P
S,0,2,4,1,0,9,_H2S_H2O,8.0,SCCGGGGS+9P-H2S-H2O,2680.255869,2680.2559,2681.263694,2681.2637,XCCGGGGS+9P
S,5,0,1,1,0,9,_H2S_H2O,8.0,SAAAAAGS+9P-H2S-H2O,2680.29359,2680.2936,2681.3014150000004,2681.3014,XAAAAAGS+9P
S,0,0,6,1,0,8,_H2S_H2O,8.0,SGGGGGGS+8P-H2S-H2O,2680.301832,2680.3018,2681.3096570000002,2681.3097,XGGGGGGS+8P
S,4,0,2,0,1,9,_H2S_H2O,8.0,SAAAAGGU+9P-H2S-H2O,2680.311348,2680.3113,2681.3191730000003,2681.3192,XAAAAGGU+9P
S,1,1,3,2,0,9,_H2S_H2O,8.0,SACGGGSS+9P-H2S-H2O,2681.222127,2681.2221,2682.229952,2682.23,XACGGGSS+9P
S,0,1,4,1,1,9,_H2S_H2O,8.0,SCGGGGSU+9P-H2S-H2O,2681.239885,2681.2399,2682.24771,2682.2477,XCGGGGSU+9P
S,0,3,4,0,0,9,_H2S,8.0,SCCCGGGG+9P-H2S,2681.305261,2681.3053,2682.313086,2682.3131,XCCCGGGG+9P
S,5,1,1,0,0,9,_H2S,8.0,SAAAAACG+9P-H2S,2681.342982,2681.343,2682.3508070000003,2682.3508,XAAAAACG+9P
S,0,1,6,0,0,8,_H2S,8.0,SCGGGGGG+8P-H2S,2681.351224,2681.3512,2682.359049,2682.359,XCGGGGGG+8P
S,2,0,2,3,0,9,_H2S_H2O,8.0,SAAGGSSS+9P-H2S-H2O,2682.188385,2682.1884,2683.19621,2683.1962,XAAGGSSS+9P
S,1,0,3,2,1,9,_H2S_H2O,8.0,SAGGGSSU+9P-H2S-H2O,2682.206143,2682.2061,2683.213968,2683.214,XAGGGSSU+9P
S,0,0,4,1,2,9,_H2S_H2O,8.0,SGGGGSUU+9P-H2S-H2O,2682.223901,2682.2239,2683.231726,2683.2317,XGGGGSUU+9P
S,1,2,3,1,0,9,_H2S,8.0,SACCGGGS+9P-H2S,2682.271519,2682.2715,2683.279344,2683.2793,XACCGGGS+9P
S,0,2,4,0,1,9,_H2S,8.0,SCCGGGGU+9P-H2S,2682.289277,2682.2893,2683.297102,2683.2971,XCCGGGGU+9P
S,0,6,0,2,0,8,_H2S_H2O,9.0,SCCCCCCSS+8P-H2S-H2O,2682.301074,2682.3011,2683.308899,2683.3089,XCCCCCCSS+8P
S,6,0,0,1,0,9,_H2S,8.0,SAAAAAAS+9P-H2S,2682.30924,2682.3092,2683.317065,2683.3171,XAAAAAAS+9P
S,1,0,5,1,0,8,_H2S,8.0,SAGGGGGS+8P-H2S,2682.317482,2682.3175,2683.325307,2683.3253,XAGGGGGS+8P
S,5,0,1,0,1,9,_H2S,8.0,SAAAAAGU+9P-H2S,2682.326998,2682.327,2683.334823,2683.3348,XAAAAAGU+9P
S,0,0,6,0,1,8,_H2S,8.0,SGGGGGGU+8P-H2S,2682.33524,2682.3352,2683.343065,2683.3431,XGGGGGGU+8P
S,2,1,2,2,0,9,_H2S,8.0,SAACGGSS+9P-H2S,2683.237777,2683.2378,2684.245602,2684.2456,XAACGGSS+9P
S,1,1,3,1,1,9,_H2S,8.0,SACGGGSU+9P-H2S,2683.255535,2683.2555,2684.26336,2684.2634,XACGGGSU+9P
S,0,1,4,0,2,9,_H2S,8.0,SCGGGGUU+9P-H2S,2683.273293,2683.2733,2684.2811180000003,2684.2811,XCGGGGUU+9P
S,0,5,0,2,1,8,_H2S_H2O,9.0,SCCCCCSSU+8P-H2S-H2O,2683.28509,2683.2851,2684.292915,2684.2929,XCCCCCSSU+8P
S,0,7,0,1,0,8,_H2S,9.0,SCCCCCCCS+8P-H2S,2683.350466,2683.3505,2684.358291,2684.3583,XCCCCCCCS+8P
S,3,0,1,3,0,9,_H2S,8.0,SAAAGSSS+9P-H2S,2684.204035,2684.204,2685.2118600000003,2685.2119,XAAAGSSS+9P
S,2,0,2,2,1,9,_H2S,8.0,SAAGGSSU+9P-H2S,2684.221793,2684.2218,2685.2296180000003,2685.2296,XAAGGSSU+9P
S,1,0,3,1,2,9,_H2S,8.0,SAGGGSUU+9P-H2S,2684.239551,2684.2396,2685.2473760000003,2685.2474,XAGGGSUU+9P
S,0,0,4,0,3,9,_H2S,8.0,SGGGGUUU+9P-H2S,2684.257309,2684.2573,2685.265134,2685.2651,XGGGGUUU+9P
S,0,4,0,2,2,8,_H2S_H2O,9.0,SCCCCSSUU+8P-H2S-H2O,2684.269106,2684.2691,2685.2769310000003,2685.2769,XCCCCSSUU+8P
S,0,6,0,1,1,8,_H2S,9.0,SCCCCCCSU+8P-H2S,2684.334482,2684.3345,2685.3423070000003,2685.3423,XCCCCCCSU+8P
S,0,3,0,2,3,8,_H2S_H2O,9.0,SCCCSSUUU+8P-H2S-H2O,2685.253122,2685.2531,2686.260947,2686.2609,XCCCSSUUU+8P
S,0,5,0,1,2,8,_H2S,9.0,SCCCCCSUU+8P-H2S,2685.318498,2685.3185,2686.3263230000002,2686.3263,XCCCCCSUU+8P
S,0,0,2,5,0,9,_H2S,8.0,SGGSSSSS+9P-H2S,2686.09883,2686.0988,2687.106655,2687.1067,XGGSSSSS+9P
S,0,2,0,2,4,8,_H2S_H2O,9.0,SCCSSUUUU+8P-H2S-H2O,2686.237138,2686.2371,2687.244963,2687.245,XCCSSUUUU+8P
S,0,4,0,1,3,8,_H2S,9.0,SCCCCSUUU+8P-H2S,2686.302514,2686.3025,2687.310339,2687.3103,XCCCCSUUU+8P
S,0,1,0,2,5,8,_H2S_H2O,9.0,SCSSUUUUU+8P-H2S-H2O,2687.221154,2687.2212,2688.228979,2688.229,XCSSUUUUU+8P
S,0,3,0,1,4,8,_H2S,9.0,SCCCSUUUU+8P-H2S,2687.28653,2687.2865,2688.294355,2688.2944,XCCCSUUUU+8P
S,1,2,4,0,0,9,_H2S_H2O,8.0,SACCGGGG+9P-H2S-H2O,2687.305929,2687.3059,2688.3137540000002,2688.3138,XACCGGGG+9P
S,6,0,1,0,0,9,_H2S_H2O,8.0,SAAAAAAG+9P-H2S-H2O,2687.34365,2687.3437,2688.351475,2688.3515,XAAAAAAG+9P
S,1,0,6,0,0,8,_H2S_H2O,8.0,SAGGGGGG+8P-H2S-H2O,2687.351892,2687.3519,2688.3597170000003,2688.3597,XAGGGGGG+8P
S,0,0,0,2,6,8,_H2S_H2O,9.0,SSSUUUUUU+8P-H2S-H2O,2688.20517,2688.2052,2689.2129950000003,2689.213,XSSUUUUUU+8P
S,0,2,0,1,5,8,_H2S,9.0,SCCSUUUUU+8P-H2S,2688.270546,2688.2705,2689.2783710000003,2689.2784,XCCSUUUUU+8P
S,2,1,3,1,0,9,_H2S_H2O,8.0,SAACGGGS+9P-H2S-H2O,2688.272187,2688.2722,2689.280012,2689.28,XAACGGGS+9P
S,1,1,4,0,1,9,_H2S_H2O,8.0,SACGGGGU+9P-H2S-H2O,2688.289945,2688.2899,2689.29777,2689.2978,XACGGGGU+9P
S,0,7,1,0,0,8,_H2S_H2O,9.0,SCCCCCCCG+8P-H2S-H2O,2688.384876,2688.3849,2689.392701,2689.3927,XCCCCCCCG+8P
S,3,0,2,2,0,9,_H2S_H2O,8.0,SAAAGGSS+9P-H2S-H2O,2689.238445,2689.2384,2690.24627,2690.2463,XAAAGGSS+9P
S,0,1,0,1,6,8,_H2S,9.0,SCSUUUUUU+8P-H2S,2689.254562,2689.2546,2690.262387,2690.2624,XCSUUUUUU+8P
S,2,0,3,1,1,9,_H2S_H2O,8.0,SAAGGGSU+9P-H2S-H2O,2689.256203,2689.2562,2690.264028,2690.264,XAAGGGSU+9P
S,1,0,4,0,2,9,_H2S_H2O,8.0,SAGGGGUU+9P-H2S-H2O,2689.273961,2689.274,2690.281786,2690.2818,XAGGGGUU+9P
S,2,2,3,0,0,9,_H2S,8.0,SAACCGGG+9P-H2S,2689.321579,2689.3216,2690.329404,2690.3294,XAACCGGG+9P
S,1,6,0,1,0,8,_H2S_H2O,9.0,SACCCCCCS+8P-H2S-H2O,2689.351134,2689.3511,2690.358959,2690.359,XACCCCCCS+8P
S,7,0,0,0,0,9,_H2S,8.0,SAAAAAAA+9P-H2S,2689.3593,2689.3593,2690.367125,2690.3671,XAAAAAAA+9P
S,2,0,5,0,0,8,_H2S,8.0,SAAGGGGG+8P-H2S,2689.367542,2689.3675,2690.375367,2690.3754,XAAGGGGG+8P
S,0,6,1,0,1,8,_H2S_H2O,9.0,SCCCCCCGU+8P-H2S-H2O,2689.368892,2689.3689,2690.376717,2690.3767,XCCCCCCGU+8P
S,0,0,0,1,7,8,_H2S,9.0,SSUUUUUUU+8P-H2S,2690.238578,2690.2386,2691.246403,2691.2464,XSUUUUUUU+8P
S,3,1,2,1,0,9,_H2S,8.0,SAAACGGS+9P-H2S,2690.287837,2690.2878,2691.295662,2691.2957,XAAACGGS+9P
S,2,1,3,0,1,9,_H2S,8.0,SAACGGGU+9P-H2S,2690.305595,2690.3056,2691.31342,2691.3134,XAACGGGU+9P
S,1,5,0,1,1,8,_H2S_H2O,9.0,SACCCCCSU+8P-H2S-H2O,2690.33515,2690.3352,2691.342975,2691.343,XACCCCCSU+8P
S,0,5,1,0,2,8,_H2S_H2O,9.0,SCCCCCGUU+8P-H2S-H2O,2690.352908,2690.3529,2691.360733,2691.3607,XCCCCCGUU+8P
S,1,7,0,0,0,8,_H2S,9.0,SACCCCCCC+8P-H2S,2690.400526,2690.4005,2691.408351,2691.4084,XACCCCCCC+8P
S,0,0,3,4,0,9,_H2S_H2O,8.0,SGGGSSSS+9P-H2S-H2O,2691.13324,2691.1332,2692.1410650000003,2692.1411,XGGGSSSS+9P
S,4,0,1,2,0,9,_H2S,8.0,SAAAAGSS+9P-H2S,2691.254095,2691.2541,2692.26192,2692.2619,XAAAAGSS+9P
S,3,0,2,1,1,9,_H2S,8.0,SAAAGGSU+9P-H2S,2691.271853,2691.2719,2692.2796780000003,2692.2797,XAAAGGSU+9P
S,2,0,3,0,2,9,_H2S,8.0,SAAGGGUU+9P-H2S,2691.289611,2691.2896,2692.2974360000003,2692.2974,XAAGGGUU+9P
S,1,4,0,1,2,8,_H2S_H2O,9.0,SACCCCSUU+8P-H2S-H2O,2691.319166,2691.3192,2692.3269910000004,2692.327,XACCCCSUU+8P
S,0,4,1,0,3,8,_H2S_H2O,9.0,SCCCCGUUU+8P-H2S-H2O,2691.336924,2691.3369,2692.3447490000003,2692.3447,XCCCCGUUU+8P
S,1,6,0,0,1,8,_H2S,9.0,SACCCCCCU+8P-H2S,2691.384542,2691.3845,2692.392367,2692.3924,XACCCCCCU+8P
S,0,1,3,3,0,9,_H2S,8.0,SCGGGSSS+9P-H2S,2692.182632,2692.1826,2693.190457,2693.1905,XCGGGSSS+9P
S,1,3,0,1,3,8,_H2S_H2O,9.0,SACCCSUUU+8P-H2S-H2O,2692.303182,2692.3032,2693.3110070000002,2693.311,XACCCSUUU+8P
S,0,3,1,0,4,8,_H2S_H2O,9.0,SCCCGUUUU+8P-H2S-H2O,2692.32094,2692.3209,2693.328765,2693.3288,XCCCGUUUU+8P
S,1,5,0,0,2,8,_H2S,9.0,SACCCCCUU+8P-H2S,2692.368558,2692.3686,2693.3763830000003,2693.3764,XACCCCCUU+8P
S,1,0,2,4,0,9,_H2S,8.0,SAGGSSSS+9P-H2S,2693.14889,2693.1489,2694.156715,2694.1567,XAGGSSSS+9P
S,0,0,3,3,1,9,_H2S,8.0,SGGGSSSU+9P-H2S,2693.166648,2693.1666,2694.174473,2694.1745,XGGGSSSU+9P
S,1,2,0,1,4,8,_H2S_H2O,9.0,SACCSUUUU+8P-H2S-H2O,2693.287198,2693.2872,2694.295023,2694.295,XACCSUUUU+8P
S,0,2,1,0,5,8,_H2S_H2O,9.0,SCCGUUUUU+8P-H2S-H2O,2693.304956,2693.305,2694.312781,2694.3128,XCCGUUUUU+8P
S,1,4,0,0,3,8,_H2S,9.0,SACCCCUUU+8P-H2S,2693.352574,2693.3526,2694.360399,2694.3604,XACCCCUUU+8P
S,1,1,0,1,5,8,_H2S_H2O,9.0,SACSUUUUU+8P-H2S-H2O,2694.271214,2694.2712,2695.279039,2695.279,XACSUUUUU+8P
S,0,1,1,0,6,8,_H2S_H2O,9.0,SCGUUUUUU+8P-H2S-H2O,2694.288972,2694.289,2695.296797,2695.2968,XCGUUUUUU+8P
S,1,3,0,0,4,8,_H2S,9.0,SACCCUUUU+8P-H2S,2694.33659,2694.3366,2695.344415,2695.3444,XACCCUUUU+8P
S,1,0,0,1,6,8,_H2S_H2O,9.0,SASUUUUUU+8P-H2S-H2O,2695.25523,2695.2552,2696.2630550000003,2696.2631,XASUUUUUU+8P
S,0,0,1,0,7,8,_H2S_H2O,9.0,SGUUUUUUU+8P-H2S-H2O,2695.272988,2695.273,2696.2808130000003,2696.2808,XGUUUUUUU+8P
S,1,2,0,0,5,8,_H2S,9.0,SACCUUUUU+8P-H2S,2695.320606,2695.3206,2696.3284310000004,2696.3284,XACCUUUUU+8P
S,3,1,3,0,0,9,_H2S_H2O,8.0,SAAACGGG+9P-H2S-H2O,2695.322247,2695.3222,2696.330072,2696.3301,XAAACGGG+9P
S,4,0,2,1,0,9,_H2S_H2O,8.0,SAAAAGGS+9P-H2S-H2O,2696.288505,2696.2885,2697.29633,2697.2963,XAAAAGGS+9P
S,1,1,0,0,6,8,_H2S,9.0,SACUUUUUU+8P-H2S,2696.304622,2696.3046,2697.3124470000002,2697.3124,XACUUUUUU+8P
S,3,0,3,0,1,9,_H2S_H2O,8.0,SAAAGGGU+9P-H2S-H2O,2696.306263,2696.3063,2697.314088,2697.3141,XAAAGGGU+9P
S,2,6,0,0,0,8,_H2S_H2O,9.0,SAACCCCCC+8P-H2S-H2O,2696.401194,2696.4012,2697.409019,2697.409,XAACCCCCC+8P
